2015,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RP3,Rayos X Portatil Shimadzu MobileArt Plus 2,0,0,2,0,1
2016,10,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Fluoroscopia,BOHRD.RF1,Fluoroscopio Toshiba,0,0,38,32,4.394736842
2016,8,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Fluoroscopia,BOHRD.RF1,Fluoroscopio Toshiba,0,0,55,53,2.054545455
2016,6,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Fluoroscopia,BOHRD.RF1,Fluoroscopio Toshiba,0,0,53,50,2.018518519
2016,11,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Radiología Convencional,BOHRD.DR1,Rayos X Shimadzu,0,0,994,115,1.755778894
2015,11,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Fluoroscopia,PAHAA.RF1,(SALA #4) Fluoroscopio Toshiba Kalare,0,0,147,125,2.77124183
2015,11,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RF1,(SALA #4) Fluoroscopio Toshiba Kalare,0,0,2,2,25
2017,2,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT1,Tomografo Philips Brilliance,0,1,275,258,6.229390681
2016,10,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT2,Tomografo Philips,0,0,939,803,3.560950413
2015,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US3,(EQUIPO #3) Ultrasonido GE Logic S56,0,0,64,62,6.753846154
2016,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US4,(Rx) Ultrasonido GE,0,0,1,1,1
2017,3,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US5,Ultrasonido Medison,0,0,1,1,2
2014,12,CHPPE,Policlínica Dr. Pablo Espinosa,Mamografía,CHPPE.MG1,Mamografo Digital Philips,0,0,1,1,144
2015,8,CHPPE,Policlínica Dr. Pablo Espinosa,Mamografía,CHPPE.MG1,Mamografo Digital Philips,0,0,404,404,37.42222222
2016,12,CHPPE,Policlínica Dr. Pablo Espinosa,Mamografía,CHPPE.MG1,Mamografo Digital Philips,0,1,342,341,5.233429395
2017,7,HEPRR,Policlínica Dr. Roberto Ramírez de Diego,Radiología Convencional,HEPRR.MG1,Mamografo Siemens,0,0,223,223,0.964125561
2015,9,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.RX1,Rayos X Shimadzu,1,1,956,433,15.76611227
2016,1,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.RX1,Rayos X Shimadzu,0,0,889,875,16.14715719
2015,7,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP2,Rayos X Portatil Toshiba,0,0,1,1,1
2015,2,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.MG1,Mamografo Siemens,0,0,201,83,26.99509804
2016,10,LSPSJ,Policlínica San Juan de Dios (La Villa),Radiología Convencional,LSPSJ.DR1,Rayos X Shimadzu,0,0,808,806,1.030864198
2017,7,LSPSJ,Policlínica San Juan de Dios (La Villa),Radiología Convencional,LSPSJ.DR1,Rayos X Shimadzu,0,0,817,817,1.171912833
2015,8,LSPSJ,Policlínica San Juan de Dios (La Villa),Ultrasonido,LSPSJ.US1,Ultrasonido GE,0,0,100,100,0.757281553
2017,3,CLPMR,Policlínica Dr. Manuel de Jesús Rojas,Radiología Convencional,CLPMR.RX1,Rayos X Convencional Gendex,0,0,516,461,2.397683398
2016,8,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.MG1,Mamografo Siemens,0,0,184,184,10.01604278
2014,10,PAPCV,Policlínica Dr. Carlos N. Brin,Radiología Convencional,PAPCV.RX2,Rayos X Toshiba,0,2,14,14,11.73684211
2016,5,PAPCV,Policlínica Dr. Carlos N. Brin,Radiología Convencional,PAPCV.MG1,Mamografo Siemens,1,0,219,218,2.731818182
2015,9,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RX1,Rayos X Convencional Toshiba,0,0,36,14,1
2015,1,COPSA,Policlínica Hospital de Sabanitas,Radiología Convencional,COPSA.DR1,Rayos X Shimadzu Digital,0,0,1143,487,4.910822511
2016,10,COPSA,Policlínica Hospital de Sabanitas,Radiología Convencional,COPSA.DR1,Rayos X Shimadzu Digital,0,2,1372,531,17.07350801
2017,7,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.RX1,Rayos X Convencional Toshiba 1,0,0,74,0,1
2015,7,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.DR1,Rayos X Shimadzu,0,0,3060,1527,5.754272815
2016,8,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RP1,Rayos X Portatil Convencional Siemens,1,1,407,4,1.002386635
2015,10,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RP1,Rayos X Portatil Convencional Siemens,1,0,290,41,1.026845638
2015,12,LSPMC,Policlínica Dr. Miguel Cárdenas Barahona,Mamografía,LSPMC.MG1,Mamografo Siemens,0,0,8,8,3.875
2016,2,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.DR2,Rayos X con DR Shimadzu (Urgencias),0,0,2125,3,1.00140056
2017,8,PAPJJ,Policlínica Don Joaquin José Vallarino,Ultrasonido,PAPJJ.US2,Ultrasonido Philips,1,0,378,371,14.46134021
2016,5,PAPJJ,Policlínica Don Joaquin José Vallarino,Ultrasonido,PAPJJ.US2,Ultrasonido Philips,0,0,615,611,8.012738854
2016,5,PAUCV,ULAPS Prof. Carlos A. Velarde,Radiología Convencional,PAUCV.DR1,Rayos X Shimadzu,0,0,218,217,3.240909091
2016,7,PAPGG,Policlínica Don Generoso Guardia,Ultrasonido,PAPGG.US2,Ultrasonido Philips,6,0,338,338,1.30259366
2015,11,PAPSB,Policlínica Dr. Santiago Barraza,Ultrasonido,PAPSB.US2,Ultrasonido Philips,0,1,435,435,5.684090909
2016,3,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR7,(URGENCIA) Rayos X doble Shimadzu,0,0,3309,93,1.714798206
2015,8,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.DR3,Rayos X GE con DR,0,0,45,5,1.042553191
2016,11,BOHCG,Hospital de Chiriquí Grande,Radiología Convencional,BOHCG.DR1,Rayos X Shimadzu,0,2,354,72,1.473389356
2015,7,PAUEC,ULAPS Dr. Edilberto Culiolis,Mamografía,PAUEC.MG1,Mamógrafo Digital Philips,0,0,188,188,27.64210526
2017,2,CLHRE,Hospital Regional Dr. Rafael Estevez,Mamografía,CLHRE.MG2,Mamógrafo Philips Digital,0,0,159,159,5.238993711
2017,4,BOHCG,Hospital de Chiriquí Grande,Ultrasonido,BOHCG.US1,Ultrasonido Medisson,0,0,10,2,2.4
2015,7,BOHCG,Hospital de Chiriquí Grande,Ultrasonido,BOHCG.US1,Ultrasonido Medisson,0,0,83,23,2.372093023
2015,5,BOHCG,Hospital de Chiriquí Grande,Ultrasonido,BOHCG.US1,Ultrasonido Medisson,1,0,81,16,2.024390244
2016,4,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.DR3,Rayos X Shimadzu con FP,0,0,29,20,2.034482759
2016,1,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.DR3,Rayos X Shimadzu con FP,0,0,107,59,1.348623853
2017,3,PAHCH,Hospital Regional de Chepo,Fluoroscopia,PAHCH.RF1,Fluororadiógrafo Shimadsu (RF),0,0,1,1,2
2017,7,PAPMM,Policlínica Manuel Maria Valdes,Radiología Convencional,PAPMM.DR2,Rayos X Shimadzu conFP,0,0,43,15,11.27906977
2015,10,PAPMF,Policlínica Manuel Ferrer Valdes,Radiología Convencional,PAPMF.DR2,Rayos X Shimadzu con FP,0,1,1472,1268,3.698316498
2017,6,PAPMF,Policlínica Manuel Ferrer Valdes,Radiología Convencional,PAPMF.DR2,Rayos X Shimadzu con FP,0,0,914,775,1.570021882
2017,5,PAPMF,Policlínica Manuel Ferrer Valdes,Fluoroscopia,PAPMF.RF1,Fluororadiógrafo Shimadsu (RF),0,0,5,5,1
2017,3,VEHEA,Hospital Dr. Ezequiel Abadia,Radiología Convencional,VEHEA.DR1,Rayos X Digital Shimadzu,0,0,1260,195,1.16152019
2017,7,PAPSB,Policlínica Dr. Santiago Barraza,Ultrasonido,PAPSB.US3,Ultrasonido Phillips,0,6,194,194,3.18
2017,3,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Radiología Convencional,BOHRD.MG1,Mammografo Siemens Mammomat,0,0,74,74,2.621621622
2016,11,PAUCA,ULAPS de Capira,Radiología Convencional,PAUCA.DR1,DR Shimatzu,0,0,225,220,1.311111111
2016,11,LSPMC,Policlínica Dr. Miguel Cárdenas Barahona,Radiología Convencional,LSPMC.DR2,Rayos X Shimadzu,0,2,323,320,1.932515337
2017,1,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Ultrasonido,CLPMP.US1,Ultrasonido Philips ,0,0,246,246,11.5203252
2017,5,CHUDI,ULAPS de Divalá,Radiología Convencional,CHUDI.DR1,Rayos X Shimadzu Radspeed,0,0,3,3,1
2016,10,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Tomografía Computada,COHMA.CT1,TomógrafoToshiba,0,0,385,384,2.197402597
2015,12,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.DR2,Rayos X Shimadzu (EQUIPO 3),1,1,814,152,1.566308244
2017,4,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.RP1,Rayos X Portatil Shimadzu,0,0,270,0,1
2014,7,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Angiografía,HEHGC.AC1,Arco en C Shimadzu 1,0,0,2,0,1
2015,9,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.MG1,Mamografo GE,0,0,52,52,2.865384615
2015,11,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Ultrasonido,HEHGC.US2,Ultrasonido Philips,0,0,169,168,1.142857143
2016,10,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.RXP2,Rayos X Portatil Shimadzu,0,0,495,1,1.002004008
2015,11,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.DR1,Rayos X Shimadzu,0,1,3708,600,1.576185402
2015,1,PAHDI,Hospital 24 de Diciembre,Fluoroscopia,PAHDI.DR1,Rayos X Shimadzu,0,0,0,0,1
2015,7,PAHDI,Hospital 24 de Diciembre,Angiografía,PAHDI.AC1,Arco en C Ziehm,0,0,36,1,1.722222222
2017,2,PAHDI,Hospital 24 de Diciembre,Angiografía,PAHDI.AC1,Arco en C Ziehm,0,0,44,0,1
2014,12,PAHSJ,Hospital Dra. Susana Jones Cano,Tomografía Computada,PAHSJ.CT1,Tomografo GE,0,4,806,788,5.692307692
2016,11,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Tomografía Computada,HEHGC.CT1,Tomografo GE,0,0,587,465,1.663851351
2017,3,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Ultrasonido,HEHGC.US1,Ultrasonido GE 1,0,0,17,17,3.294117647
2017,7,PAHSJ,Hospital Dra. Susana Jones Cano,Resonancia Magnetica,PAHSJ.RM1,Resonancia Magnetica Siemens,16,0,486,483,3.531746032
2015,4,PAHSJ,Hospital Dra. Susana Jones Cano,Resonancia Magnetica,PAHSJ.RM1,Resonancia Magnetica Siemens,0,1,809,802,8.99879081
2014,12,PAHOT,Hospital de Especialidades Pediatricas,Radiología Convencional,PAHOT.RX1,DRX 1,1,2,1749,1172,6.692784667
2015,7,PAHOT,Hospital de Especialidades Pediatricas,Radiología Convencional,PAHOT.RX1,DRX 1,0,2,2269,2102,1.848432056
2016,1,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.DR2,Rayos X Shimadzu Fluorospeed,0,0,4,4,1.5
2017,9,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.RP1,Rayos X Portatil Shimadzu,0,0,418,3,1
2015,6,PAHSJ,Hospital Dra. Susana Jones Cano,Ultrasonido,PAHSJ.US1,Ultrasonido Philips,1,0,656,653,4.986342944
2016,7,PAHSJ,Hospital Dra. Susana Jones Cano,Mamografía,PAHSJ.MG1,Mamografo Siemens,0,1,80,79,4.456790123
2014,9,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.MG1,Mamografo Siemens,0,0,22,17,19.59090909
2015,9,PAHSJ,Hospital Dra. Susana Jones Cano,Angiografía,PAHSJ.AC1,Arco en C Ziehm,0,0,5,0,1
2015,3,PAPJJ,Policlínica Don Joaquin José Vallarino,Ultrasonido,PAPJJ.US1,Ultrasonido GE,0,0,489,463,7.482142857
2017,5,PAPJJ,Policlínica Don Joaquin José Vallarino,Ultrasonido,PAPJJ.US1,Ultrasonido GE,0,0,523,521,20.49619772
2016,5,PAHOT,Hospital de Especialidades Pediatricas,Radiología Convencional,PAHOT.RP1,RX PORTATIL 1,0,0,262,168,2.843065693
2017,7,PAPMM,Policlínica Manuel Maria Valdes,Ultrasonido,PAPMM.US2,Ultrasonido Phillips,2,1,394,394,3.360902256
2015,10,PAPMM,Policlínica Manuel Maria Valdes,Ultrasonido,PAPMM.US2,Ultrasonido Phillips,1,1,372,372,1.360742706
2016,4,PAPMM,Policlínica Manuel Maria Valdes,Radiología Convencional,PAPMM.RX1,Rayos X Shimadzu,0,1,2503,1383,7.758607044
2015,9,CHHRH,Hospital Regional Dr. Rafael Hernandez,Radiología Convencional,CHHRH.RP3,Rayos X Portatil Shimadzu 2,0,0,181,0,1
2015,1,CHHRH,Hospital Regional Dr. Rafael Hernandez,Radiología Convencional,CHHRH.RP3,Rayos X Portatil Shimadzu 2,0,0,132,3,0.977777778
2015,2,PAPJJ,Policlínica Don Joaquin José Vallarino,Radiología Convencional,PAPJJ.RF1,Fluoroscopio Shimadzu,0,0,1,0,1
2016,4,PAPJJ,Policlínica Don Joaquin José Vallarino,Mamografía,PAPJJ.MG1,Mamografo Phillips,0,0,556,556,8.556537102
2015,12,PAPMF,Policlínica Manuel Ferrer Valdes,Radiología Convencional,PAPMF.RX1,Rayos X Shimadzu,0,1,2000,1198,10.28663366
2017,4,CHHRH,Hospital Regional Dr. Rafael Hernandez,Fluoroscopia,CHHRH.RF1,Fluoroscopio Toshiba Kalare,0,0,32,17,2.25
2015,10,CHHRH,Hospital Regional Dr. Rafael Hernandez,Tomografía Computada,CHHRH.CT1,Tomografo GE,0,0,988,498,2.802566634
2015,11,PAPJV,Policlínica Dr. Juan Vega Mendez,Radiología Convencional,PAPJV.DR1,Rayos X GE,0,0,1019,232,3.763513514
2017,7,CLPSJ,Policlínica San Juan de Dios (Nata),Radiología Convencional,CLPSJ.DR1,Rayos X Shimadzu,0,0,526,519,2.149905123
2014,11,COPHE,Policlínica Hugo Espadafora,Radiología Convencional,COPHE.MG1,Mamografo Siemens,0,0,0,0,1
2014,8,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Tomografía Computada,PAPBG.RF1,Fluoroscopio Shimadzu Fluorospeed,0,0,0,0,1
2014,12,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Radiología Convencional,PAPBG.DR2,Rayos X Shimadzu Radspeed,0,0,1789,280,7.319031903
2016,7,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Angiografía,VEPHD.AC1,Arco en C GE,0,0,2,0,1
2016,5,CHPEP,Policlínica Básica Dr. Ernesto Perez Balladares,Ultrasonido,CHPEP.US1,Ultrasonido Medison,0,0,109,109,2.027522936
2015,7,CHHDA,Hospital Dr. Dionisio Arrocha,Angiografía,CHHDA.AC1,Arco en C Ziehm,0,0,7,0,1
2016,9,CHHDA,Hospital Dr. Dionisio Arrocha,Angiografía,CHHDA.AC1,Arco en C Ziehm,0,0,6,0,1
2016,2,CHHDA,Hospital Dr. Dionisio Arrocha,Radiología Convencional,CHHDA.RX1,Rayos X Convencional Toshiba,0,0,105,6,6.723809524
2015,4,PAPJV,Policlínica Dr. Juan Vega Mendez,Ultrasonido,PAPJV.US1,Ultrasonido Medison,0,0,17,7,31
2016,10,PAPPR,Policlínica Presidente Remón,Radiología Convencional,PAPPR.MG1,Mamografo Metaltronica,0,0,467,461,2.617521368
2015,4,PAPPR,Policlínica Presidente Remón,Radiología Convencional,PAPPR.MG1,Mamografo Metaltronica,0,0,288,285,9.397923875
2015,5,PAPPR,Policlínica Presidente Remón,Ultrasonido,PAPPR.US1,Ultrasonido Medison,0,0,80,79,3.313253012
2016,4,PAPPR,Policlínica Presidente Remón,Ultrasonido,PAPPR.US3,Ultrasonido Philips,0,0,308,304,2.801948052
2016,3,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Angiografía,COHMA.AC1,Arco en C Shimadzu,0,0,40,0,1
2016,7,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.DR2,Rayos X Shimadzu,2,2,4618,1514,1.770154374
2016,12,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.RP1,Rayos X Portatil Shimadzu,0,0,72,0,1
2015,6,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.MG1,Mamografo Metaltrónica Helianthus BYM,0,0,186,186,5.686170213
2014,7,PAPSB,Policlínica Dr. Santiago Barraza,Ultrasonido,PAPSB.US1,Ultrasonido GE,0,0,0,0,1
2016,12,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Mamografía,CHPGR.MG1,Mamografo Metaltronica,0,1,684,684,1.799126638
2015,4,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Mamografía,CHPGR.MG1,Mamografo Metaltronica,0,0,386,386,1.451030928
2015,5,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Mamografía,CHPGR.MG1,Mamografo Metaltronica,2,0,3,3,4.5
2016,6,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Radiología Convencional,PAPBG.DR1,Rayos X Shimadzu Fluorospeed,0,0,749,438,16.65263158
2017,2,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Radiología Convencional,PAPBG.DR1,Rayos X Shimadzu Fluorospeed,1,0,1279,410,7.978939158
2016,8,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Mamografía,VEPHD.MG1,Mamografo Philips,0,0,272,272,3.772893773
2015,9,VEHEA,Hospital Dr. Ezequiel Abadia,Ultrasonido,VEHEA.US1,Ultrasonido GE,0,0,42,42,4.833333333
2017,3,CHHDA,Hospital Dr. Dionisio Arrocha,Ultrasonido,CHHDA.US1,Ultrasonido Toshiba,0,0,157,149,53.64197531
2016,3,CHHDA,Hospital Dr. Dionisio Arrocha,Ultrasonido,CHHDA.US1,Ultrasonido Toshiba,0,0,1,1,1
2016,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US6,Ultrasonido Philips IU22 privado,0,0,66,65,1.03030303
2015,3,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US6,Ultrasonido Philips IU22 privado,0,0,94,75,5.948979592
2016,11,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR1,(SALA #4) Rayos X Toshiba Kalare,0,0,507,384,4.730097087
2016,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Fluoroscopia,PAHAA.RF3,(SALA #6) Fluoroscopio Shimadzu Fluorospeed,0,0,15,0,1
2015,1,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US1,(EQUIPO #4) Ultrasonido Philips IU22,0,0,1,1,1
2015,8,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US2,(URGENCIA) Ultrasonido HD11 Philips,0,0,598,595,2.922697368
2015,3,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Radiología Convencional,BOHRD.RF1,Fluoroscopio Toshiba,0,0,2,2,1
2017,6,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Fluoroscopia,BOHRD.RF1,Fluoroscopio Toshiba,0,0,4,3,1.75
2016,7,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Radiología Convencional,BOHRD.DR1,Rayos X Shimadzu,0,0,1376,155,1.835148874
2017,5,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Ultrasonido,BOHRD.US1,Ultrasonido Medison,0,0,1,1,1
2015,10,PAHCH,Hospital Regional de Chepo,Fluoroscopia,PAHCH.DR1,Rayos X Shimadzu,0,0,1,1,1
2015,10,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT3,(URGENCIA) Tomografo Toshiba Aquilion,0,0,839,354,1.600470035
2015,8,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RP1,Rayos X Portatil Shimadzu,0,0,2829,4,1.007836457
2016,3,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RP1,Rayos X Portatil Shimadzu,0,0,2597,607,2.658457081
2016,6,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RP1,Rayos X Portatil Shimadzu,0,0,2994,367,2.098897638
2016,9,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Fluoroscopia,PAHAA.RF1,(SALA #4) Fluoroscopio Toshiba Kalare,0,0,3,3,5.333333333
2016,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT2,Tomografo Philips,0,0,914,789,3.08501594
2015,4,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US4,(Rx) Ultrasonido GE,0,0,7,5,1
2015,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US5,Ultrasonido Medison,0,0,1,1,1
2015,10,CHPPE,Policlínica Dr. Pablo Espinosa,Mamografía,CHPPE.MG1,Mamografo Digital Philips,0,1,508,508,32.0589391
2015,12,HEPRR,Policlínica Dr. Roberto Ramírez de Diego,Ultrasonido,HEPRR.US1,Ultrasonido Philips,0,1,168,168,0.698224852
2016,5,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.RX1,Rayos X Shimadzu,2,1,1083,1077,20.53150685
2015,11,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP2,Rayos X Portatil Toshiba,0,0,0,0,1
2015,1,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP3,Rayos X Portatil GE,0,0,4,0,1
2016,12,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.RP1,Rayos X Portatil Convencional Toshiba 1,0,1,35,1,1
2017,7,CLPMR,Policlínica Dr. Manuel de Jesús Rojas,Radiología Convencional,CLPMR.RX1,Rayos X Convencional Gendex,0,0,209,208,2.872037915
2016,7,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.MG1,Mamografo Siemens,0,0,150,149,3.781456954
2016,5,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.MG1,Mamografo Siemens,0,0,188,188,15.7989418
2016,3,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.MG1,Mamografo Siemens,1,0,169,169,28.29239766
2015,5,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.MG1,Mamografo Siemens,0,0,221,221,2.752252252
2017,8,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.DR2,Fluorospeed Shimadzu,0,0,1148,239,1.736292428
2017,3,PAPCV,Policlínica Dr. Carlos N. Brin,Radiología Convencional,PAPCV.MG1,Mamografo Siemens,0,0,34,34,1.882352941
2016,12,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Mamografía,HEHGC.MG1,Mamografo GE,0,0,1,1,1
2015,5,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RX1,Rayos X Convencional Toshiba,0,0,31,0,1
2014,12,COPSA,Policlínica Hospital de Sabanitas,Radiología Convencional,COPSA.DR1,Rayos X Shimadzu Digital,0,2,695,127,3.966339411
2017,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US8,(Intervencion) Ultrasonido GE,0,0,30,30,2
2016,10,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US8,(Intervencion) Ultrasonido GE,0,0,44,44,2.704545455
2015,12,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US8,(Intervencion) Ultrasonido GE,0,0,19,17,0.947368421
2017,1,LSPMC,Policlínica Dr. Miguel Cárdenas Barahona,Mamografía,LSPMC.MG1,Mamografo Siemens,0,0,6,6,2.166666667
2016,1,LSPMC,Policlínica Dr. Miguel Cárdenas Barahona,Mamografía,LSPMC.MG1,Mamografo Siemens,0,0,8,8,2.75
2015,3,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.DR2,Rayos X con DR Shimadzu (Urgencias),0,0,2012,13,1.640039448
2017,3,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.DR2,Rayos X con DR Shimadzu (Urgencias),0,0,2086,1,1
2017,9,PAPJJ,Policlínica Don Joaquin José Vallarino,Ultrasonido,PAPJJ.US2,Ultrasonido Philips,0,1,334,122,4.577380952
2017,7,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT3,Tomógrafo Philips,0,0,487,428,5.057259714
2017,4,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT3,Tomógrafo Philips,0,0,432,379,4.444444444
2017,7,PAUCV,ULAPS Prof. Carlos A. Velarde,Mamografía,PAUCV.MG1,Mamógrafo Philips,0,0,103,102,1.00952381
2015,4,PAUCV,ULAPS Prof. Carlos A. Velarde,Mamografía,PAUCV.MG1,Mamógrafo Philips,0,0,43,43,8.181818182
2016,10,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Mamografía,COHMA.MG1,Mamógrafo Digital Philips,4,2,255,255,4.314176245
2016,4,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Mamografía,COHMA.MG1,Mamógrafo Digital Philips,1,1,132,132,2.52238806
2016,11,PAPSB,Policlínica Dr. Santiago Barraza,Ultrasonido,PAPSB.US2,Ultrasonido Philips,1,2,393,385,7.764411028
2016,12,BOHCG,Hospital de Chiriquí Grande,Radiología Convencional,BOHCG.DR1,Rayos X Shimadzu,0,0,337,123,2.329376855
2017,3,BOHCG,Hospital de Chiriquí Grande,Radiología Convencional,BOHCG.DR1,Rayos X Shimadzu,0,0,368,133,1.39516129
